Atletico de Madrid,1991-92,G,G,G,G,G,G,P,G,P,G,E,G,P,P,G,G,P,P,P,E,G,G,G,P,G,E,E,G,G,G
Real Burgos,1991-92,P,G,E,G,G,G,E,G,E,P,G,E,P,E,E,E,P,P,G,E,E,G,P,E,P,G,P,P,P,G
Barcelona,1991-92,G,P,G,P,P,E,G,E,G,G,G,E,G,E,G,G,G,G,G,P,G,G,E,G,E,E,G,E,G,P
Real Sociedad,1991-92,P,E,P,P,P,G,E,G,E,G,E,E,P,G,E,P,G,G,P,G,G,G,P,E,G,G,E,G,P,G
Osasuna,1991-92,G,P,G,P,G,P,G,P,P,P,E,G,E,E,P,P,P,G,E,P,E,E,P,E,G,P,E,E,G,G
Albacete,1991-92,P,G,G,P,P,G,P,P,P,G,E,E,G,G,G,G,E,G,G,G,E,E,E,G,P,E,G,P,E,G
Oviedo,1991-92,E,G,G,P,G,P,P,E,P,G,E,E,E,G,E,P,E,P,P,P,G,P,G,P,P,G,P,G,P,G
Mallorca,1991-92,E,P,P,P,G,G,P,P,P,P,P,G,P,P,E,P,G,P,P,G,P,E,E,P,G,E,P,G,P,E
Tenerife,1991-92,G,E,P,P,P,E,E,P,G,P,E,P,P,G,E,G,P,E,P,P,G,E,G,G,P,P,G,P,P,P
Logrones,1991-92,P,G,G,P,G,E,P,E,G,P,P,P,G,P,P,G,G,P,E,G,P,E,G,G,E,G,P,E,E,P
Valladolid,1991-92,P,P,P,P,G,P,G,G,E,P,E,P,E,P,E,E,P,E,P,P,G,E,G,P,G,E,E,P,E,P
Sporting de Gijon,1991-92,G,G,P,G,P,E,G,G,E,G,G,E,P,P,P,G,P,E,G,G,P,G,E,P,E,P,P,G,G,P
Zaragoza,1991-92,E,E,P,G,P,G,G,G,E,G,P,E,G,E,G,G,E,G,G,P,P,P,P,G,P,P,P,G,E,G
Espanol,1991-92,E,P,P,G,P,E,P,P,G,E,P,P,P,P,P,E,P,P,G,G,P,P,G,E,G,G,E,G,P,G
Barcelona,1992-93,G,E,G,G,E,E,P,G,G,G,G,G,G,G,E,G,E,G,E,P,E,E,G,G,G,G,G,G,P,G
Real Madrid,1992-93,P,G,E,G,P,G,G,G,G,G,E,G,P,G,P,G,G,E,G,G,G,E,G,G,G,E,E,G,G,G
Valencia,1992-93,G,E,E,E,G,P,G,P,G,P,G,E,E,G,G,P,E,G,G,G,E,E,G,P,P,E,P,E,G,G
Rayo Vallecano,1992-93,P,G,P,E,E,E,E,G,P,P,G,G,G,P,E,G,E,P,E,P,E,G,P,E,E,E,P,E,P,P
Albacete,1992-93,P,P,P,P,G,E,G,P,P,E,P,G,P,P,P,G,E,G,E,P,E,P,P,E,P,E,G,G,P,P
Sevilla,1992-93,G,P,E,G,P,G,E,G,E,G,G,P,E,P,G,P,E,G,G,G,P,E,P,G,P,E,E,P,G,G
Atletico de Bilbao,1992-93,G,P,G,P,G,G,G,P,E,P,E,G,G,P,P,G,E,G,P,G,G,P,P,P,G,P,E,P,G,E
Cadiz,1992-93,P,E,G,E,P,E,E,P,P,P,E,E,P,G,P,P,P,P,E,P,E,G,P,P,E,P,E,E,G,P
Atletico de Madrid,1992-93,G,G,P,E,G,G,E,P,G,G,G,G,E,P,P,P,E,E,P,E,G,E,G,G,G,P,G,P,E,E
Tenerife,1992-93,P,E,G,P,P,G,P,E,E,E,E,E,G,G,G,G,G,G,P,E,E,G,G,E,E,E,P,G,E,G
Deportivo,1992-93,G,G,G,G,G,P,G,E,G,E,P,E,G,G,G,G,G,G,E,E,G,E,G,P,E,P,G,G,G,E
Celta de Vigo,1992-93,P,E,G,G,E,P,E,E,G,P,P,P,G,P,P,P,E,G,E,E,E,G,G,P,E,G,P,E,E,P
Sporting de Gijon,1992-93,E,G,E,G,E,P,E,G,P,G,G,P,E,E,G,P,E,P,P,P,P,E,P,P,E,G,P,P,P,E
Osasuna,1992-93,E,G,P,E,E,P,P,P,G,G,P,G,E,G,G,P,P,P,G,G,E,E,P,P,P,G,P,E,G,G
Logrones,1992-93,G,P,P,P,E,P,P,E,P,E,P,P,P,P,G,P,E,E,E,E,E,P,G,G,P,E,G,P,P,E
Oviedo,1992-93,P,G,P,E,G,P,E,E,E,P,E,P,P,P,G,G,E,P,P,E,P,G,P,G,P,E,G,G,P,P
Real Burgos,1992-93,G,P,P,P,P,G,P,E,P,E,E,E,P,P,P,P,E,P,P,E,P,P,P,P,E,E,P,E,G,E
Real Sociedad,1992-93,P,P,G,P,P,G,P,E,P,G,E,P,P,G,P,G,P,P,E,E,G,G,P,G,G,G,E,G,P,G
Zaragoza,1992-93,G,E,G,E,E,P,G,E,P,E,P,E,E,G,P,G,E,P,G,P,E,P,G,G,G,P,E,P,E,P
Espanol,1992-93,P,P,P,E,E,G,E,G,G,P,E,P,G,E,G,P,E,E,G,G,P,P,G,E,E,E,G,P,P,P
Osasuna,1993-94,P,E,P,P,P,P,G,G,P,G,P,E,P,G,P,P,E,P,P,E,E,P,G,P,E,E,P,E,P,P
Real Madrid,1993-94,G,P,P,P,E,G,E,G,G,G,G,G,P,G,E,P,G,P,G,E,E,G,G,G,G,E,P,G,G,G
Atletico de Bilbao,1993-94,G,G,E,G,G,P,P,P,G,E,G,G,E,P,G,G,P,E,P,P,G,G,E,P,E,E,G,E,G,P
Albacete,1993-94,P,E,E,G,P,E,E,E,E,P,G,E,E,G,G,G,P,E,E,G,P,G,P,E,P,G,E,G,P,G
Atletico de Madrid,1993-94,G,E,G,E,E,P,P,E,G,P,G,E,P,E,P,G,E,E,P,P,G,P,G,P,P,P,E,P,P,G
Logrones,1993-94,P,P,P,G,P,G,G,P,P,P,E,E,E,E,E,G,E,P,E,G,E,P,E,E,E,P,E,G,P,P
Barcelona,1993-94,G,E,E,G,G,G,P,G,P,G,G,P,G,E,G,G,P,G,E,P,G,P,P,G,G,G,G,G,E,G
Real Sociedad,1993-94,P,E,G,G,G,E,G,G,P,P,P,E,E,G,P,G,P,E,E,G,P,G,E,P,P,G,P,G,P,E
Deportivo,1993-94,E,G,G,E,P,E,G,G,G,E,P,G,G,G,G,G,E,G,G,E,G,P,G,G,G,P,E,E,E,G
Celta de Vigo,1993-94,E,E,P,E,E,G,E,G,P,E,P,P,G,P,P,P,G,G,P,E,P,G,P,G,E,E,E,P,P,P
Santander,1993-94,G,G,P,E,G,P,G,P,E,P,G,E,G,P,P,P,G,G,E,E,E,P,G,G,P,P,G,P,E,P
Rayo Vallecano,1993-94,P,G,G,P,G,P,E,P,P,P,G,E,P,P,G,G,E,P,G,E,P,P,E,E,E,E,G,P,G,E
Oviedo,1993-94,P,E,P,G,P,E,E,P,G,P,G,P,E,E,G,G,E,G,E,E,G,E,P,P,G,P,P,P,G,E
Valencia,1993-94,G,E,G,G,E,G,P,G,G,P,P,G,E,P,P,P,E,E,P,E,P,G,P,E,E,G,P,G,G,P
Tenerife,1993-94,G,P,G,P,E,G,E,P,G,G,P,P,G,P,P,P,E,P,G,E,G,G,G,P,G,E,G,P,G,P
Lleida,1993-94,P,P,P,P,E,P,E,P,P,G,P,G,P,P,G,P,E,E,E,E,P,G,E,E,E,E,G,P,G,P
Valladolid,1993-94,P,G,E,P,G,P,E,P,P,E,P,E,P,G,P,P,E,E,G,P,E,E,E,E,P,P,G,E,E,E
Sporting de Gijon,1993-94,G,P,G,E,P,P,E,G,G,G,G,P,G,G,G,P,G,P,G,G,P,E,P,P,P,E,P,P,P,G
Zaragoza,1993-94,P,E,E,P,P,G,E,P,P,G,P,G,G,G,E,G,P,G,P,G,G,P,G,G,E,G,E,G,G,G
Sevilla,1993-94,G,E,E,E,G,G,P,G,G,G,E,P,P,P,E,P,G,E,E,P,E,E,P,G,G,G,P,G,P,G
Sevilla,1994-95,P,G,G,E,P,E,E,P,G,G,P,G,G,P,G,E,G,P,E,P,E,G,P,E,G,G,E,P,G,G
Real Madrid,1994-95,G,G,E,G,P,G,G,E,P,G,G,G,E,G,G,G,E,G,E,G,G,E,E,G,P,G,E,G,G,G
Albacete,1994-95,E,P,E,E,G,P,P,G,P,P,P,E,E,G,P,G,E,E,P,E,G,E,E,E,G,P,P,E,E,P
Celta de Vigo,1994-95,E,E,E,G,E,P,P,G,P,G,G,E,E,P,G,E,P,P,P,E,E,G,P,P,P,E,G,E,P,G
Atletico de Bilbao,1994-95,P,E,G,P,G,G,E,G,G,P,G,G,P,G,P,E,E,E,P,E,E,E,E,G,P,P,E,G,P,G
Deportivo,1994-95,G,G,G,E,G,E,E,G,E,G,P,G,E,G,P,E,E,G,G,E,P,G,P,G,P,P,G,G,G,E
Atletico de Madrid,1994-95,P,P,G,P,G,P,E,P,P,P,G,E,G,G,P,P,E,P,E,E,G,P,E,G,G,G,P,P,P,E
Valencia,1994-95,G,P,G,G,G,P,P,P,G,E,P,E,E,P,E,P,E,E,G,E,E,G,G,P,G,E,P,E,G,P
Compostela,1994-95,P,E,G,P,P,G,E,E,G,G,P,E,G,P,P,G,E,E,P,E,E,P,P,P,G,P,E,G,E,P
Real Sociedad,1994-95,G,P,P,P,P,E,G,E,E,P,P,E,E,G,G,E,E,E,G,E,E,G,P,G,P,P,G,E,P,P
Espanol,1994-95,G,G,E,E,E,P,P,E,G,G,E,E,P,G,P,G,E,E,P,P,G,P,G,G,E,P,G,E,G,E
Oviedo,1994-95,P,E,P,G,P,P,P,G,G,P,G,E,E,P,G,P,E,E,G,G,E,G,E,G,E,G,E,P,E,E
Sporting de Gijon,1994-95,G,P,E,P,G,G,G,P,P,P,E,E,P,P,E,E,E,E,P,P,G,P,E,P,E,G,E,G,E,E
Barcelona,1994-95,P,G,E,G,P,G,G,G,E,G,G,P,E,G,E,P,G,E,G,G,P,G,G,G,P,E,P,E,E,G
Logrones,1994-95,E,P,P,E,P,P,P,E,P,E,P,E,P,P,P,E,P,P,G,P,P,P,E,P,E,P,P,P,P,E
Betis,1994-95,E,G,P,G,E,G,E,P,G,E,G,E,E,P,E,E,G,G,E,G,P,E,E,G,E,G,P,G,P,G
Santander,1994-95,E,P,P,P,E,P,G,P,P,G,G,E,P,P,G,G,P,E,P,E,G,P,G,P,G,G,G,P,E,P
Valladolid,1994-95,E,P,P,G,P,G,E,E,P,P,P,P,E,G,P,E,E,E,G,E,P,G,P,P,P,P,P,G,P,P
Zaragoza,1994-95,E,G,G,P,G,E,G,G,G,E,G,P,G,G,G,P,P,G,P,P,E,P,G,P,G,E,G,P,G,G
Tenerife,1994-95,E,G,P,E,G,G,E,P,E,P,P,P,G,P,G,E,G,E,G,G,P,P,G,P,E,G,G,P,G,P
Deportivo,1995-96,G,P,G,E,G,P,P,P,G,E,P,E,P,G,G,P,G,G,G,E,E,P,G,G,E,P,E,P,E,E
Valencia,1995-96,P,G,G,E,P,G,G,E,P,G,G,P,E,G,P,G,P,G,G,P,G,G,G,G,P,G,E,G,P,G
Sporting de Gijon,1995-96,G,P,G,P,P,G,E,G,P,G,P,G,P,E,P,P,P,P,P,G,P,G,E,E,P,P,P,P,E,E
Albacete,1995-96,P,G,P,G,P,G,E,P,P,E,P,E,P,P,P,E,G,G,P,E,E,P,E,E,E,G,P,G,P,P
Atletico de Bilbao,1995-96,G,G,P,E,G,E,E,P,E,P,G,P,G,P,G,P,E,P,G,E,E,E,P,P,P,G,P,E,E,P
Santander,1995-96,P,P,P,E,P,G,G,E,P,E,G,G,P,E,E,P,P,G,P,E,P,E,P,E,G,E,E,G,P,G
Atletico de Madrid,1995-96,G,G,G,G,E,G,G,G,G,E,G,E,P,G,P,G,G,G,G,G,E,P,G,G,G,P,G,G,E,P
Real Sociedad,1995-96,P,G,P,P,E,G,P,P,G,G,P,E,P,E,G,P,E,P,G,E,G,G,E,G,E,G,E,G,G,G
Celta de Vigo,1995-96,P,G,E,P,E,P,P,P,G,E,P,E,E,G,E,G,P,G,G,G,P,E,G,P,E,P,E,P,E,E
Compostela,1995-96,G,G,E,G,P,G,P,G,P,G,P,G,E,E,G,G,G,P,G,G,G,E,P,P,G,G,G,E,P,P
Espanol,1995-96,G,G,G,G,G,P,E,G,E,E,G,G,G,E,P,G,G,E,P,G,P,E,G,E,E,E,P,G,P,G
Salamanca,1995-96,P,P,P,E,E,P,G,P,E,G,P,G,E,G,P,E,E,P,P,P,G,E,P,P,P,E,E,P,P,P
Merida,1995-96,E,E,P,P,E,P,E,G,G,E,G,P,P,P,P,E,E,E,P,E,E,G,E,P,P,E,G,P,P,P
Betis,1995-96,E,G,G,E,G,E,P,E,G,P,E,E,G,E,G,G,E,E,P,E,G,P,G,E,P,G,G,P,G,G
Rayo Vallecano,1995-96,P,P,P,P,G,P,P,E,G,P,P,E,G,P,G,P,P,E,G,E,E,G,P,E,E,P,P,G,P,G
Real Madrid,1995-96,G,P,P,E,E,P,G,G,G,E,G,P,G,E,G,P,G,P,G,E,E,P,G,G,G,P,E,E,G,P
Sevilla,1995-96,P,P,G,E,E,P,E,P,P,E,E,G,G,G,P,E,E,G,P,P,P,P,E,P,P,G,G,E,G,E
Tenerife,1995-96,G,P,E,E,P,G,G,E,P,E,E,E,E,E,G,G,P,G,G,P,G,G,P,G,E,G,P,P,G,G
Valladolid,1995-96,P,P,E,E,G,P,G,E,P,P,E,P,E,P,P,E,P,E,P,E,P,P,P,G,G,P,G,P,G,G
Barcelona,1995-96,G,E,G,G,E,G,G,G,G,P,G,E,G,E,E,P,G,P,G,P,E,G,E,G,E,G,G,G,E,P
Zaragoza,1995-96,G,P,P,E,G,G,P,G,P,E,P,P,P,E,E,G,G,E,P,E,E,E,P,P,G,P,E,G,G,P
Oviedo,1995-96,P,G,G,E,P,P,P,P,E,E,G,E,G,P,G,E,P,P,P,E,E,E,G,P,G,P,P,P,G,G
Deportivo,1996-97,E,E,G,G,G,E,G,G,E,G,G,E,E,G,G,G,E,P,E,E,P,P,E,E,G,G,G,G,G,G
Real Madrid,1996-97,E,G,E,G,G,G,E,G,G,E,G,E,G,G,G,G,E,G,E,G,G,G,G,E,P,G,G,G,G,G
Atletico de Madrid,1996-97,G,P,P,G,G,E,E,P,P,G,G,E,G,G,G,E,E,G,G,P,G,E,G,E,G,G,G,P,P,G
Celta de Vigo,1996-97,P,E,G,P,P,G,E,E,G,E,E,P,G,G,P,G,P,P,E,P,P,E,E,G,E,G,P,E,P,E
Betis,1996-97,G,G,E,G,P,G,E,G,E,P,E,G,E,G,G,G,G,E,G,P,G,G,G,E,E,P,G,G,G,G
Atletico de Bilbao,1996-97,P,G,P,E,G,P,E,G,E,G,P,G,G,G,E,E,E,P,E,E,G,P,E,G,G,E,E,E,E,E
Hercules,1996-97,G,P,P,P,P,P,P,E,P,P,P,E,P,G,P,G,P,E,G,G,P,E,P,P,P,P,P,G,P,P
Extremadura,1996-97,P,P,P,P,P,P,P,G,P,E,E,P,E,P,P,E,E,P,E,G,G,E,P,G,E,G,G,G,P,G
Santander,1996-97,G,G,E,P,P,G,E,E,E,G,E,E,G,E,P,P,G,P,E,G,E,E,G,P,G,E,P,P,G,P
Valencia,1996-97,P,P,E,G,G,P,G,G,G,P,P,P,E,P,G,P,G,E,G,P,E,E,G,E,P,G,P,G,G,P
Real Sociedad,1996-97,G,G,E,P,E,G,G,P,P,P,G,P,G,E,G,G,E,G,G,G,P,G,P,E,G,P,E,P,P,E
Sevilla,1996-97,P,P,G,P,P,E,P,E,P,G,G,G,P,P,P,P,P,P,G,P,E,P,P,G,P,P,P,P,G,P
Rayo Vallecano,1996-97,P,P,G,P,G,E,G,P,G,E,E,E,P,E,G,P,G,G,P,P,P,P,E,P,G,P,P,P,P,P
Valladolid,1996-97,G,P,P,G,E,E,G,G,G,P,G,G,P,P,E,E,E,G,E,P,P,G,E,G,P,G,P,P,E,G
Oviedo,1996-97,P,G,G,G,P,P,P,E,E,E,P,G,P,E,P,P,G,G,P,G,E,E,E,P,E,P,G,P,G,P
Barcelona,1996-97,G,G,E,G,G,E,G,G,G,G,E,E,G,P,G,P,G,G,P,G,G,E,P,G,P,G,P,G,G,G
Tenerife,1996-97,G,G,P,P,G,E,P,P,G,E,E,E,G,P,P,G,G,G,P,E,P,E,G,P,G,P,G,G,E,P
Compostela,1996-97,P,G,P,G,P,E,P,P,E,E,P,G,E,P,P,G,P,G,E,P,G,E,P,E,G,P,G,P,E,E
Zaragoza,1996-97,E,G,E,P,P,E,E,P,P,E,P,E,E,E,G,P,P,P,P,E,P,G,G,E,G,P,G,E,G,P
Logrones,1996-97,E,P,G,P,G,G,P,P,P,P,E,E,P,P,G,P,P,P,G,P,G,P,P,E,P,G,G,P,P,P
Espanol,1996-97,P,P,G,E,G,P,E,P,G,G,E,P,P,E,P,G,P,P,P,G,E,P,G,P,P,P,P,E,P,G
Sporting de Gijon,1996-97,G,P,E,G,P,E,G,E,P,P,E,P,P,G,P,P,E,E,P,G,E,G,P,E,P,G,P,G,P,G
Real Madrid,1997-98,E,G,G,G,E,G,G,E,P,G,G,G,E,G,E,G,E,G,P,E,G,P,P,E,G,P,G,P,E,G
Atletico de Madrid,1997-98,E,G,P,E,G,G,G,P,G,G,E,E,G,E,G,E,P,P,G,E,P,G,E,G,P,G,E,E,P,P
Atletico de Bilbao,1997-98,P,E,G,E,E,E,E,G,G,P,G,E,E,P,G,G,G,G,E,G,E,P,G,E,P,P,E,G,G,P
Espanol,1997-98,G,E,E,E,E,G,G,G,G,P,G,E,E,E,G,P,E,P,G,P,P,E,E,P,E,G,E,P,P,E
Barcelona,1997-98,G,G,G,G,G,G,E,G,G,P,P,G,P,G,G,G,G,G,P,E,P,P,G,E,E,G,G,G,G,G
Real Sociedad,1997-98,P,G,P,G,E,G,G,G,E,G,E,E,E,G,E,E,G,E,G,E,P,G,G,E,P,E,P,P,G,G
Celta de Vigo,1997-98,G,E,G,E,G,P,G,E,G,G,G,P,P,P,G,P,E,G,P,P,G,P,E,G,G,P,G,G,E,P
Zaragoza,1997-98,P,E,G,E,E,E,P,G,E,P,P,G,G,G,P,G,E,P,E,G,P,E,P,G,G,P,E,G,P,P
Compostela,1997-98,G,E,P,E,E,P,E,P,G,P,P,G,E,P,P,P,E,E,E,G,G,P,G,P,E,P,P,E,G,P
Sporting de Gijon,1997-98,P,P,P,P,P,P,E,P,P,P,P,P,E,P,P,E,P,P,P,P,P,P,P,G,P,P,E,P,P,E
Mallorca,1997-98,G,E,G,G,E,P,G,E,E,G,P,E,E,P,P,P,G,G,P,E,E,G,G,G,E,G,P,E,P,G
Valencia,1997-98,P,P,P,P,G,E,P,E,P,G,P,G,P,P,E,G,G,G,P,E,G,G,G,P,G,G,E,G,G,E
Santander,1997-98,G,P,G,P,G,E,P,P,P,P,E,E,G,E,G,P,E,G,P,E,G,P,P,P,G,P,P,E,E,P
Salamanca,1997-98,P,P,G,E,P,P,P,P,P,E,E,P,E,G,G,E,G,P,G,E,P,G,P,P,P,G,E,G,P,G
Oviedo,1997-98,G,E,E,E,P,G,P,E,E,G,G,E,G,E,E,P,P,P,E,P,G,E,E,P,G,E,E,P,G,P
Merida,1997-98,P,E,P,E,P,P,G,P,G,G,G,E,E,P,P,P,E,P,G,G,P,E,E,P,G,P,G,P,G,E
Tenerife,1997-98,E,G,G,P,P,E,P,G,P,P,P,E,P,E,P,E,P,E,G,P,G,G,P,E,P,G,P,P,E,G
Deportivo,1997-98,E,E,P,G,E,P,E,E,E,P,G,E,P,E,P,E,P,E,G,G,E,G,G,E,P,G,P,G,P,G
Valladolid,1997-98,P,P,P,P,P,G,E,P,E,G,E,P,E,G,P,G,E,G,P,P,G,P,P,G,G,G,G,E,P,G
Betis,1997-98,G,E,P,E,G,E,P,G,P,E,E,P,G,G,G,G,P,P,G,G,E,G,E,G,P,P,G,E,G,P
Alaves,1998-99,E,P,G,G,P,P,P,P,E,E,G,P,P,P,G,P,E,P,P,P,E,E,G,P,G,P,G,P,G,E
Betis,1998-99,E,P,P,E,G,P,P,G,P,G,G,G,P,E,E,G,G,P,E,G,E,E,P,G,P,P,G,P,P,G
Valencia,1998-99,G,P,G,P,P,P,G,G,G,P,G,E,G,G,P,G,E,E,G,G,E,P,P,G,G,G,E,G,E,P
Atletico de Madrid,1998-99,P,G,E,G,P,G,P,G,E,P,G,G,E,E,E,G,G,P,G,P,P,P,P,E,P,P,P,E,E,P
Celta de Vigo,1998-99,E,E,E,E,G,G,G,E,G,G,P,E,E,G,P,G,G,G,P,P,G,P,E,E,G,G,G,E,G,E
Deportivo,1998-99,E,G,P,G,P,G,E,E,E,E,G,G,G,P,E,P,P,G,G,G,E,G,E,P,G,G,G,E,P,G
Espanol,1998-99,G,P,E,P,E,P,P,E,G,G,E,P,E,P,G,G,E,E,E,E,G,G,E,E,P,P,E,G,G,G
Tenerife,1998-99,P,E,G,P,E,P,E,G,E,P,P,P,E,E,E,P,P,E,G,E,E,P,P,E,G,P,E,P,P,P
Extremadura,1998-99,E,P,P,E,P,P,G,P,P,G,P,G,P,P,E,G,P,P,E,E,P,E,G,P,P,G,P,E,E,E
Valladolid,1998-99,E,P,E,G,P,G,P,G,E,G,P,P,P,G,P,P,P,P,E,E,P,G,G,G,G,E,E,G,P,G
Santander,1998-99,E,P,G,P,G,G,E,E,P,G,E,P,P,E,E,P,G,P,E,P,G,E,P,G,G,P,P,P,G,P
Barcelona,1998-99,E,G,E,E,G,E,G,G,P,G,P,P,P,P,G,G,G,G,G,G,G,G,E,P,G,G,G,G,G,G
Real Sociedad,1998-99,E,E,P,P,G,E,G,P,G,P,E,G,G,P,G,P,G,E,G,P,E,P,G,G,E,E,P,E,G,E
Oviedo,1998-99,E,G,P,E,G,P,E,P,G,G,P,P,G,G,G,P,E,E,E,G,E,G,P,E,P,E,E,P,E,P
Salamanca,1998-99,E,P,G,P,G,E,G,P,P,P,G,P,E,P,P,P,P,E,P,P,G,P,G,P,P,P,P,P,P,E
Mallorca,1998-99,E,G,G,E,E,G,G,E,G,P,G,P,G,G,E,P,G,P,P,G,P,G,G,E,P,G,P,G,G,P
Zaragoza,1998-99,G,G,P,G,G,P,P,P,G,P,E,G,E,P,E,G,E,G,P,P,E,E,G,G,P,P,E,G,P,E
Atletico de Bilbao,1998-99,P,G,G,P,P,G,P,E,P,P,G,G,E,G,G,G,P,G,E,G,P,E,G,E,P,G,E,E,E,G
Real Madrid,1998-99,G,G,E,G,P,G,E,G,E,P,P,G,E,G,P,G,P,G,P,G,G,P,P,P,G,G,G,G,P,G
Villarreal,1998-99,P,E,P,G,E,E,E,P,P,G,P,G,G,G,P,P,E,G,E,P,P,G,P,E,E,E,E,P,E,P
Atletico de Bilbao,1999-00,G,P,E,E,P,P,G,G,P,E,E,G,G,E,E,E,E,G,G,P,G,P,G,E,P,E,P,P,P,E
Betis,1999-00,P,E,P,G,P,G,P,G,G,G,P,G,E,P,P,G,P,P,P,G,P,E,P,G,E,E,E,E,P,E
Mallorca,1999-00,P,P,G,P,G,P,E,P,G,E,G,G,G,E,E,P,G,E,P,P,G,P,G,E,G,P,E,E,P,P
Real Madrid,1999-00,G,G,E,E,E,P,E,E,E,P,G,E,P,P,E,G,G,G,G,G,E,G,P,G,E,G,E,G,E,E
Valencia,1999-00,P,P,P,P,E,G,G,P,G,E,P,G,E,G,G,G,E,E,P,E,P,G,G,E,E,G,G,P,E,G
Santander,1999-00,G,P,G,E,P,E,G,G,P,E,E,P,E,P,E,P,E,G,P,E,P,G,P,G,G,E,P,P,G,P
Atletico de Madrid,1999-00,P,P,P,E,G,P,G,P,G,G,E,P,P,G,P,P,G,P,G,E,E,G,E,P,E,P,E,P,E,P
Rayo Vallecano,1999-00,G,G,G,G,P,E,G,G,P,G,P,P,P,P,G,P,E,P,G,E,P,P,G,E,P,P,P,E,G,E
Barcelona,1999-00,G,G,G,P,G,G,E,E,G,P,P,P,P,G,P,G,E,G,G,E,G,E,P,P,G,P,G,G,G,G
Zaragoza,1999-00,P,G,E,E,G,G,P,G,G,E,G,P,E,G,E,E,G,E,G,E,P,G,E,E,P,G,E,G,E,G
Deportivo,1999-00,G,E,G,E,P,G,E,G,P,G,G,G,G,G,G,G,P,P,E,P,G,P,G,P,G,G,P,G,P,G
Alaves,1999-00,P,G,G,G,P,E,P,P,E,G,P,G,G,E,G,E,P,E,P,G,G,P,G,G,E,G,G,G,E,P
Malaga,1999-00,G,P,G,P,E,E,P,P,P,E,G,G,E,P,P,E,G,E,G,G,P,E,E,P,G,E,G,E,E,P
Espanol,1999-00,P,G,P,G,G,G,P,E,P,E,E,P,P,G,E,P,G,P,E,P,G,E,P,E,E,G,P,G,E,G
Numancia,1999-00,G,P,P,E,G,E,P,E,P,G,E,G,P,G,E,G,P,E,G,P,E,G,P,G,P,P,P,E,P,G
Valladolid,1999-00,P,G,P,G,E,P,E,G,P,P,P,P,E,G,E,E,G,E,P,G,P,G,E,E,P,G,G,G,P,G
Oviedo,1999-00,G,P,P,P,G,P,E,E,G,E,P,P,E,P,E,G,P,G,E,P,G,P,G,P,E,P,E,E,G,P
Celta de Vigo,1999-00,P,G,G,P,G,G,G,P,G,P,G,G,G,P,E,P,P,E,P,G,G,P,P,G,P,P,G,P,E,E
Sevilla,1999-00,E,P,E,E,P,E,G,P,E,P,E,P,E,P,G,P,P,G,P,E,P,P,G,E,E,E,P,P,G,E
Real Sociedad,1999-00,E,G,P,G,P,P,P,E,E,P,G,E,G,E,P,E,E,P,E,E,E,G,P,P,G,E,G,P,G,P
Barcelona,2000-01,G,P,G,P,G,G,P,E,G,P,P,G,E,G,E,G,G,G,G,E,G,P,P,G,E,E,E,G,E,E
Malaga,2000-01,P,E,G,P,P,G,E,G,P,E,P,G,P,G,P,G,G,G,P,E,P,P,P,G,G,G,E,P,G,E
Deportivo,2000-01,G,G,E,G,P,E,G,G,P,G,E,G,G,E,P,G,P,G,G,E,G,G,G,E,P,G,P,G,P,G
Atletico de Bilbao,2000-01,P,G,P,G,E,P,E,P,E,G,P,G,P,G,E,E,P,G,G,E,P,G,P,G,E,E,E,P,P,P
Real Sociedad,2000-01,E,P,E,G,P,P,P,G,P,P,G,P,E,P,P,P,E,P,E,G,E,P,G,P,G,P,E,E,G,E
Santander,2000-01,E,P,P,E,P,G,P,G,P,E,E,P,P,G,P,E,P,P,P,P,P,G,P,G,P,G,P,G,E,G
Real Madrid,2000-01,G,E,G,E,G,P,G,P,P,G,G,G,G,G,G,G,G,G,E,G,G,P,G,E,E,G,P,G,G,G
Valencia,2000-01,P,G,G,G,E,G,G,G,P,E,E,G,E,G,G,E,G,P,P,P,E,G,G,G,E,G,P,P,G,P
Zaragoza,2000-01,P,E,E,P,E,P,E,G,G,P,G,P,E,E,G,E,E,G,E,P,G,P,G,P,E,P,E,P,G,E
Espanol,2000-01,G,P,P,P,E,P,G,E,G,E,G,G,P,P,P,P,G,P,G,G,G,P,P,E,E,E,G,G,P,G
Las Palmas,2000-01,P,E,E,P,G,G,G,P,P,P,G,G,E,P,P,G,G,G,E,P,G,P,P,P,E,P,G,P,P,P
Alaves,2000-01,G,P,E,G,E,G,G,P,G,P,E,P,G,P,G,P,P,P,P,G,P,G,G,E,E,G,E,E,G,G
Mallorca,2000-01,E,P,P,P,G,E,G,G,G,G,P,G,E,E,E,G,E,G,E,P,E,G,G,P,G,E,G,E,G,G
Valladolid,2000-01,E,G,E,E,E,E,P,E,P,G,P,G,E,P,E,E,G,P,E,G,E,G,P,G,P,P,P,P,P,G
Numancia,2000-01,G,P,P,G,E,P,P,E,G,P,P,P,E,E,P,G,P,P,G,P,E,P,G,P,G,P,E,P,P,E
Oviedo,2000-01,P,E,P,G,E,G,P,G,P,G,G,P,G,P,G,P,P,P,E,G,P,P,P,P,P,E,G,E,P,P
Osasuna,2000-01,P,G,E,P,E,E,P,P,E,E,E,P,P,E,G,P,G,P,E,P,P,P,P,G,G,P,E,G,E,P
